time,X,Y,Z,V,max,may,maz,mav
156.23,-0.881066,-3.112462,-9.682152,10.20822,1.744,-2.929,-10.12,10.971
156.246,-0.014365,-2.389413,-5.731719,6.20984,0.552,-2.951,-9.409,10.005
156.266,1.924938,-0.363919,-3.031059,3.609037,0.235,-2.423,-7.742,8.28
156.286,2.528277,0.383072,-4.606444,5.26861,0.889,-1.371,-5.763,6.324
156.31,1.182736,-0.612916,-14.245501,14.307649,1.405,-0.746,-6.904,7.349
156.326,-0.995988,-6.761226,-21.854273,22.897935,1.16,-1.839,-10.934,11.521
156.346,1.532289,-4.022259,-13.345281,14.022232,1.062,-2.753,-13.513,14.124
156.366,2.561796,-1.584962,-9.610326,10.071408,1.07,-3.245,-14.764,15.325
156.39,-0.335188,-3.816358,-6.708553,7.725388,0.691,-4.046,-12.88,13.679
156.406,0.244209,-3.05979,-5.018247,5.88258,1.001,-3.121,-8.671,9.425
156.426,0.651223,-2.260126,-4.405331,4.993917,0.781,-2.68,-6.436,7.168
156.446,1.786075,-2.437297,-6.272809,6.962658,0.587,-2.893,-5.601,6.391
156.469,3.916914,-2.394202,-6.823475,8.224003,1.65,-2.538,-5.63,6.516
156.486,3.763685,-1.848324,-7.431602,8.532897,2.529,-2.235,-6.233,7.178
156.506,2.149993,-2.930503,-10.639832,11.243503,2.904,-2.403,-7.792,8.741
156.526,-0.052672,-5.238513,-14.652514,15.56088,2.444,-3.103,-9.887,10.89
156.55,-1.216254,-6.26802,-10.697293,12.457906,1.161,-4.071,-10.855,11.949
156.566,2.791639,-3.533842,-5.702989,7.26673,0.918,-4.493,-10.423,11.632
156.586,4.635174,-1.053449,-4.218584,6.355395,1.539,-4.023,-8.818,10.41
156.606,3.284845,-2.427721,-7.833828,8.834755,2.374,-3.321,-7.113,8.729
156.629,0.895431,-4.673482,-12.636597,13.502845,2.902,-2.922,-7.598,8.99
156.646,1.292869,-5.267244,-11.405977,12.629794,2.527,-3.355,-9.024,10.331
156.666,1.786075,-3.557784,-9.035717,9.873807,1.815,-3.982,-10.228,11.21
156.686,2.346318,-3.620033,-7.517793,8.667587,1.58,-4.28,-10.149,11.169
156.709,2.13084,-3.399766,-9.859323,10.644488,1.889,-3.961,-9.455,10.454
156.726,2.322376,-4.19943,-12.77546,13.647015,2.146,-3.694,-9.797,10.708
156.746,1.082179,-4.175488,-14.528016,15.154836,1.97,-3.849,-11.17,12.028
156.766,-0.723049,-5.204995,-11.142614,12.319603,1.203,-4.245,-12.076,12.942
156.79,1.216254,-3.241749,-5.396531,6.411767,0.974,-4.205,-10.961,11.883
156.806,3.505111,-0.057461,-3.222595,4.761746,1.27,-3.17,-8.572,9.662
156.826,2.5187,-1.163582,-6.703765,7.255221,1.629,-2.417,-6.616,7.687
156.846,0.646434,-3.591303,-13.781025,14.255945,1.972,-2.014,-7.276,8.171
156.866,0.205901,-4.491522,-15.811308,16.438176,1.719,-2.326,-9.88,10.678
156.887,-0.656011,-3.347094,-13.31655,13.746414,0.679,-3.148,-12.403,12.924
156.906,1.522712,-3.069367,-8.829816,9.471289,0.43,-3.625,-12.935,13.478
156.926,1.096544,-2.624045,-7.350199,7.881209,0.542,-3.383,-11.327,11.884
156.947,-0.114922,-3.524265,-10.232818,10.823318,0.462,-3.141,-9.932,10.481
156.966,1.364695,-4.122815,-10.309433,11.186796,0.967,-3.335,-9.181,9.841
156.986,2.173935,-2.954445,-9.32781,10.023112,1.13,-3.306,-9.305,9.979
157.006,1.556231,-2.619257,-8.437167,8.970404,1.245,-3.305,-9.577,10.251
157.031,-0.172383,-2.523489,-8.169016,8.551639,1.231,-3.055,-9.061,9.683
157.046,1.187524,-2.48997,-7.331046,7.832905,1.186,-2.647,-8.316,8.845
157.066,1.115698,-2.303222,-9.428367,9.76953,0.922,-2.484,-8.341,8.781
157.086,0.646434,-3.696647,-9.998186,10.67927,0.694,-2.753,-8.732,9.208
157.108,0.995988,-3.495534,-8.408437,9.16038,0.986,-2.996,-8.792,9.361
157.127,1.762132,-2.662352,-6.569689,7.304385,1.13,-3.039,-8.601,9.228
157.146,2.360683,-2.619257,-6.847417,7.701977,1.441,-3.118,-7.956,8.712
157.166,1.690306,-2.94008,-8.010999,8.69927,1.702,-2.929,-7.459,8.217
157.191,1.268927,-3.754108,-9.346964,10.152302,1.771,-2.994,-7.694,8.464
157.207,1.446098,-4.189853,-9.174581,10.189161,1.692,-3.376,-8.345,9.186
157.226,1.240196,-4.103662,-8.571242,9.583544,1.411,-3.747,-8.776,9.656
157.246,1.781286,-4.223372,-5.985504,7.538973,1.434,-4.068,-8.27,9.366
157.27,3.485958,-3.596091,-6.205771,7.97467,1.988,-4.028,-7.484,8.822
157.286,3.931279,-4.735731,-8.710106,10.665273,2.61,-4.165,-7.368,8.941
157.306,2.456451,-6.607996,-11.99495,13.913253,2.914,-4.791,-8.224,10.023
157.326,1.958457,-7.10599,-10.759542,13.042178,2.958,-5.511,-9.418,11.399
157.352,3.548207,-5.635951,-8.355764,10.685154,2.974,-6.021,-9.955,12.076
157.367,4.094085,-4.414908,-7.326257,9.482984,3.014,-5.941,-9.609,11.781
157.386,3.078943,-4.893748,-8.480263,10.263699,3.17,-5.513,-8.73,10.869
157.406,2.829947,-4.841076,-9.552865,11.077086,3.388,-4.946,-8.429,10.377
157.428,2.025495,-4.481946,-9.366117,10.578971,3.007,-4.658,-8.681,10.351
157.447,1.853112,-3.687071,-8.585608,9.525816,2.447,-4.476,-8.996,10.361
157.466,2.260126,-3.155558,-7.345411,8.307874,2.242,-4.041,-8.713,9.872
157.486,2.03986,-2.911349,-7.805098,8.576511,2.045,-3.559,-8.276,9.247
157.51,2.403779,-2.590526,-8.599973,9.297769,2.139,-3.086,-8.084,8.927
157.526,1.982399,-2.48997,-9.768343,10.273771,2.172,-2.787,-8.38,9.114
157.546,1.441309,-2.877831,-10.141838,10.640308,1.967,-2.717,-9.079,9.697
157.566,0.349553,-2.949656,-9.844957,10.28328,1.544,-2.727,-9.589,10.124
157.59,1.063026,-2.231396,-8.734048,9.077045,1.209,-2.637,-9.622,10.069
157.606,1.106121,-2.197877,-8.925584,9.258521,0.99,-2.564,-9.412,9.815
157.626,0.507571,-2.394202,-9.753978,10.056337,0.757,-2.443,-9.315,9.669
157.646,1.000776,-2.5187,-9.691729,10.063549,0.919,-2.336,-9.276,9.614
157.669,1.537078,-2.513912,-9.222465,9.681746,1.038,-2.406,-9.398,9.765
157.686,1.891419,-2.920926,-9.02614,9.673701,1.234,-2.587,-9.424,9.869
157.706,1.302446,-3.289633,-10.007763,10.614771,1.433,-2.811,-9.487,10.008
157.726,1.991976,-4.247314,-11.03727,11.992871,1.681,-3.243,-9.823,10.491
157.749,2.231396,-3.926491,-11.300632,12.169665,1.854,-3.596,-10.343,11.113
157.766,2.288857,-3.979163,-10.108319,11.101834,1.954,-3.861,-10.614,11.47
157.786,1.671153,-2.959233,-9.078813,9.694052,2.046,-3.778,-10.381,11.24
157.806,1.776498,-2.566584,-8.374918,8.937704,1.992,-3.358,-9.716,10.476
157.83,1.058237,-2.379837,-8.556877,8.944475,1.699,-2.971,-9.03,9.67
157.846,1.149217,-2.212242,-8.820239,9.165769,1.414,-2.529,-8.708,9.186
157.866,0.790087,-2.126051,-10.04607,10.298925,1.194,-2.321,-8.95,9.337
157.886,0.967257,-2.619257,-9.940725,10.325411,0.991,-2.334,-9.341,9.684
157.909,0.890643,-2.456451,-8.829816,9.208314,0.949,-2.354,-9.409,9.75
157.926,1.752556,-1.877054,-6.698977,7.174334,1.1,-2.27,-8.879,9.252
157.946,1.675941,-1.149217,-7.249643,7.529064,1.322,-2.026,-8.18,8.559
157.966,0.885855,-1.810017,-10.170568,10.368286,1.301,-1.823,-8.237,8.57
157.989,-0.143652,-2.810793,-11.985373,12.311392,1.043,-1.912,-9.026,9.346
158.006,0.818817,-2.662352,-11.03727,11.383317,0.809,-2.108,-10.111,10.398
158.026,0.248997,-2.509123,-10.414778,10.715657,0.453,-2.448,-10.902,11.195
158.046,0.814029,-3.280056,-8.705317,9.338306,0.435,-2.816,-10.536,10.937
158.071,1.671153,-3.098097,-7.220912,8.033214,0.888,-2.887,-9.345,9.868
158.086,2.264915,-2.930503,-7.091625,8.000552,1.25,-2.954,-8.358,9.022
158.106,2.121263,-2.825158,-7.94875,8.6985,1.718,-3.033,-7.742,8.518
158.126,2.561796,-3.131616,-8.901642,9.777987,2.155,-2.996,-7.791,8.628
158.15,1.551443,-3.773262,-9.198523,10.062668,2.125,-3.165,-8.285,9.135
158.166,1.163582,-4.1707,-8.269572,9.334585,1.85,-3.475,-8.58,9.468
158.186,1.053449,-3.8403,-7.508216,8.498881,1.583,-3.729,-8.47,9.419
158.206,1.896208,-3.265691,-7.283162,8.203949,1.416,-3.762,-8.065,9.025
158.23,2.092532,-2.475605,-7.517793,8.18685,1.551,-3.438,-7.645,8.556
158.247,2.585738,-2.614468,-8.207323,8.993422,1.907,-3.049,-7.629,8.471
158.266,1.685518,-2.94008,-9.514558,10.100092,2.065,-2.824,-8.131,8.871
158.286,1.120486,-3.572149,-9.461885,10.175609,1.871,-2.901,-8.675,9.364
158.309,0.976834,-3.323152,-7.982268,8.701388,1.592,-3.112,-8.792,9.493
158.326,2.169147,-2.317587,-7.565677,8.204626,1.488,-3.038,-8.631,9.295
158.346,1.647211,-2.389413,-8.475474,8.958586,1.478,-2.901,-8.371,9.01
158.366,0.80924,-3.203442,-10.007763,10.539081,1.401,-2.808,-8.508,9.101
158.389,0.775721,-2.944868,-10.596737,11.025644,1.35,-2.714,-9.161,9.682
158.406,1.359907,-2.475605,-10.884041,11.244568,1.148,-2.753,-9.991,10.442
158.426,1.283292,-2.523489,-10.462662,10.838917,1.057,-2.787,-10.488,10.912
158.446,0.703895,-2.614468,-9.92636,10.289001,1.031,-2.64,-10.467,10.85
158.47,0.196325,-2.916138,-10.271125,10.678877,0.886,-2.632,-10.386,10.763
158.486,0.368707,-2.561796,-11.133038,11.429928,0.638,-2.654,-10.448,10.809
158.506,1.513135,-3.160346,-10.726024,11.283836,0.696,-2.813,-10.514,10.92
158.526,1.058237,-3.610456,-10.496181,11.150115,0.784,-3.062,-10.657,11.136
158.55,1.522712,-3.29921,-10.012551,10.651508,1.116,-3.158,-10.592,11.129
158.566,1.68073,-3.275268,-10.314221,10.951502,1.444,-3.336,-10.387,11.009
158.586,0.842759,-3.643975,-10.055647,10.728692,1.276,-3.457,-10.22,10.87
158.606,1.106121,-3.347094,-10.654198,11.222231,1.288,-3.391,-10.259,10.888
158.629,1.446098,-3.404555,-11.717223,12.287209,1.269,-3.418,-10.685,11.297
158.646,1.68073,-3.481169,-10.19451,10.902818,1.269,-3.469,-10.655,11.285
158.666,1.441309,-3.069367,-8.327033,8.990988,1.419,-3.326,-10.223,10.851
158.686,1.125275,-2.226608,-7.642292,8.039195,1.423,-3.045,-9.47,10.055
158.709,0.746991,-2.102109,-7.369353,7.699625,1.249,-2.72,-8.383,8.908
158.726,1.340753,-2.715025,-8.336611,8.869501,1.164,-2.528,-7.919,8.4
158.746,2.015918,-3.342306,-9.557653,10.323937,1.307,-2.597,-8.226,8.733
158.766,2.451663,-3.44765,-10.0748,10.926964,1.639,-2.902,-8.835,9.455
158.789,1.939303,-3.892972,-10.472239,11.339484,1.937,-3.349,-9.61,10.365
158.806,1.335965,-4.122815,-11.549629,12.335978,1.936,-3.701,-10.414,11.232
158.826,1.154005,-4.012682,-11.81778,12.533685,1.72,-3.869,-10.979,11.784
158.846,1.61848,-3.845088,-10.778696,11.557875,1.512,-3.968,-11.155,11.942
158.869,0.459687,-3.481169,-9.873688,10.479483,1.142,-3.865,-11.005,11.727
158.886,0.746991,-2.561796,-9.80665,10.163227,0.995,-3.475,-10.569,11.184
158.906,1.326388,-2.135628,-9.045294,9.38816,1.038,-3.006,-9.876,10.397
158.926,1.091756,-2.341529,-7.872135,8.28524,0.906,-2.63,-9.149,9.579
158.949,1.000776,-2.025495,-6.92882,7.287848,1.041,-2.266,-8.413,8.781
158.966,0.909797,-1.541866,-7.891289,8.091818,1.082,-2.011,-7.934,8.263
158.986,0.699107,-2.011129,-9.141062,9.385756,0.925,-1.98,-7.958,8.263
159.006,0.857124,-2.528277,-8.772355,9.169573,0.867,-2.027,-8.183,8.484
159.031,1.154005,-2.212242,-8.413225,8.775426,0.905,-2.073,-8.555,8.856
159.046,0.962469,-2.360683,-8.341399,8.722277,0.918,-2.278,-8.667,9.013
159.066,0.952892,-2.542642,-7.173028,7.66977,0.982,-2.411,-8.175,8.584
159.086,1.575385,-2.413355,-7.335834,7.881661,1.161,-2.382,-7.816,8.262
159.109,1.623269,-2.485181,-9.112331,9.583617,1.279,-2.45,-7.991,8.464
159.126,1.072602,-3.05979,-10.673351,11.154964,1.306,-2.625,-8.574,9.073
159.146,1.364695,-3.931279,-11.008539,11.768827,1.409,-2.972,-9.533,10.097
159.166,1.628057,-3.663129,-9.270349,10.099923,1.422,-3.285,-10.016,10.652
159.189,1.690306,-3.270479,-8.350976,9.126443,1.439,-3.481,-9.826,10.538
159.206,1.493982,-3.596091,-8.389283,9.248996,1.544,-3.615,-9.255,10.061
159.226,1.302446,-4.611232,-8.614338,9.857314,1.529,-3.785,-8.656,9.583
159.246,2.30801,-3.983952,-8.456321,9.628507,1.699,-3.865,-8.453,9.465
159.27,3.241749,-3.385401,-9.471462,10.567804,2.087,-3.894,-8.733,9.826
159.286,2.418144,-4.338294,-9.792285,10.979848,2.318,-4.08,-9.084,10.258
159.306,1.929727,-4.232949,-9.035717,10.162966,2.474,-3.985,-9.189,10.335
159.326,1.450886,-3.150769,-9.11712,9.754706,2.26,-3.777,-9.354,10.366
159.35,1.23062,-2.662352,-9.155427,9.613761,1.757,-3.596,-9.275,10.128
159.366,1.80044,-2.078167,-9.184157,9.586924,1.603,-3.031,-9.123,9.78
159.386,1.642422,-2.102109,-10.457873,10.792754,1.531,-2.498,-9.479,9.937
159.406,0.42138,-2.686294,-11.923124,12.229253,1.274,-2.382,-10.18,10.556
159.431,-0.138864,-2.571373,-9.830592,10.162272,0.931,-2.359,-10.349,10.693
159.446,2.049437,-0.766145,-7.024588,7.357445,0.994,-2.031,-9.809,10.135
159.466,1.656788,0.435745,-6.579266,6.798644,0.997,-1.397,-8.839,9.137
159.486,0.536301,-0.177171,-9.92636,9.942416,1.026,-0.77,-8.34,8.565
159.51,-1.355118,-2.049437,-12.847286,13.080111,0.722,-0.639,-9.094,9.295
159.526,-0.114922,-1.719037,-11.195287,11.32708,0.181,-0.877,-10.137,10.287
159.546,0.574608,-1.039083,-10.036493,10.106486,-0.09,-1.246,-11.001,11.114
159.566,1.067814,-2.049437,-9.409213,9.688844,0.043,-1.714,-10.872,11.051
159.589,0.804452,-2.140416,-8.858546,9.148899,0.583,-1.737,-9.875,10.068
159.606,0.536301,-2.202666,-8.221688,8.528512,0.746,-1.858,-9.132,9.368
159.626,1.254562,-2.542642,-8.590396,9.046207,0.916,-2.234,-8.77,9.103
159.646,0.814029,-3.505111,-11.051635,11.622697,0.852,-2.598,-9.181,9.587
159.67,1.321599,-3.500323,-12.492945,13.041187,0.982,-2.938,-10.089,10.56
159.686,1.565808,-4.237737,-11.750742,12.589286,1.239,-3.446,-10.971,11.575
159.706,2.001553,-3.189077,-8.633492,9.41879,1.426,-3.608,-10.982,11.668
159.726,2.164358,-2.427721,-7.479486,8.15604,1.763,-3.339,-10.089,10.801
159.75,1.924938,-1.666364,-8.441956,8.817526,1.914,-2.88,-9.076,9.745
159.766,0.737414,-1.704672,-9.509769,9.689448,1.707,-2.247,-8.516,9.02
159.786,1.091756,-1.766921,-9.385271,9.612349,1.48,-1.891,-8.704,9.069
159.806,0.023942,-1.489193,-9.730036,9.843367,0.945,-1.657,-9.267,9.491
159.83,-0.397437,-1.867477,-10.43872,10.611894,0.364,-1.707,-9.766,9.939
159.846,-0.02873,-2.403779,-8.863335,9.183555,0.172,-1.882,-9.604,9.813
159.866,1.417367,-2.288857,-6.521805,7.055617,0.254,-2.012,-8.888,9.174
159.886,2.695871,-1.201889,-8.221688,8.735469,0.922,-1.941,-8.511,8.897
159.91,1.886631,-3.318364,-12.392388,12.966966,1.493,-2.303,-9,9.485
159.926,1.570596,-3.150769,-12.871228,13.344011,1.893,-2.49,-10.002,10.526
159.946,0.713472,-2.379837,-11.736377,11.996466,1.717,-2.513,-11.305,11.761
159.966,-0.196325,-2.303222,-10.323798,10.579423,0.994,-2.788,-11.831,12.222
159.99,1.039083,-1.37906,-8.485051,8.65896,0.782,-2.303,-10.854,11.145
160.006,0.679953,-2.331953,-7.340622,7.732081,0.559,-2.099,-9.471,9.742
160.026,0.584185,-2.738967,-8.269572,8.730924,0.527,-2.188,-8.605,8.925
160.046,1.786075,-2.102109,-8.724471,9.150154,1.022,-2.138,-8.205,8.568
160.07,2.427721,-0.387861,-8.48984,8.838645,1.369,-1.89,-8.206,8.613
160.086,1.340753,-1.584962,-9.888053,10.103629,1.535,-1.703,-8.843,9.206
160.106,-0.047884,-2.193089,-11.176133,11.389376,1.377,-1.567,-9.57,9.87
160.126,0.742203,-2.394202,-11.075577,11.35568,1.116,-1.64,-10.157,10.422
160.149,2.264915,-1.939303,-10.884041,11.285082,1.075,-2.028,-10.756,11.033
160.167,1.757344,-2.509123,-10.596737,11.03063,1.179,-2.259,-10.933,11.265
160.186,0.129287,-3.323152,-10.534488,11.046968,1.223,-2.541,-10.773,11.18
160.206,0.153229,-2.48997,-8.403648,8.766113,1.076,-2.565,-10.105,10.532
160.231,2.451663,-1.728614,-6.330269,7.005074,1.123,-2.513,-8.966,9.462
160.246,2.863465,-0.588974,-6.71813,7.326636,1.399,-2.033,-7.997,8.536
160.266,0.632069,-1.805228,-9.552865,9.742464,1.525,-1.653,-7.751,8.21
160.286,1.436521,-1.905785,-11.152191,11.404691,1.846,-1.507,-8.438,8.87
160.306,-0.746991,-2.217031,-11.33894,11.57777,1.046,-1.629,-9.691,10.013
160.326,1.551443,-2.925714,-7.718906,8.399303,0.718,-2.213,-9.941,10.281
160.346,2.106898,-1.881842,-5.918467,6.558094,1.087,-2.233,-9.032,9.485
160.366,1.900996,-1.35033,-8.264784,8.587423,1.203,-2.094,-8.31,8.781
160.389,0.842759,-2.06859,-13.120225,13.309005,1.601,-2.057,-8.756,9.213
160.406,-0.038307,-2.561796,-12.009315,12.279574,1.203,-1.966,-9.828,10.184
160.426,1.905785,-1.474828,-8.494628,8.829827,1.153,-1.864,-10.472,10.751
160.447,2.39899,-1.685518,-7.474698,8.029149,1.277,-1.948,-10.275,10.612
160.471,-0.665588,-2.58095,-9.92636,10.277983,0.9,-2.076,-9.476,9.854
160.486,1.249773,-2.092532,-10.170568,10.458541,1.222,-1.958,-9.017,9.399
160.506,0.6608,-1.35033,-9.969456,10.082167,0.911,-1.927,-9.385,9.712
160.526,1.651999,-1.608904,-8.346188,8.658898,0.724,-1.908,-9.603,9.869
160.55,2.178724,-2.102109,-7.723695,8.295852,1.435,-1.788,-9.052,9.374
160.566,0.727837,-2.705448,-10.965444,11.317692,1.305,-1.942,-9.251,9.589
160.586,0.656011,-3.20823,-12.756307,13.169907,1.304,-2.406,-9.948,10.361
160.606,1.125275,-2.466028,-11.741165,12.05,1.172,-2.62,-10.797,11.208
160.629,0.962469,-1.843535,-9.835381,10.052844,0.868,-2.556,-11.325,11.648
160.646,2.135628,-2.015918,-7.053318,7.640296,1.22,-2.383,-10.347,10.728
160.666,0.622492,-1.695095,-7.297527,7.517629,1.211,-2.005,-8.982,9.315
160.686,0.770933,-1.642422,-8.781932,8.967397,1.123,-1.799,-8.242,8.545
160.711,0.78051,-1.182736,-10.409989,10.505995,1.077,-1.634,-8.386,8.658
160.726,0.392649,-1.810017,-10.13705,10.304859,0.642,-1.583,-9.157,9.324
160.746,1.632846,-2.092532,-10.228029,10.566809,0.894,-1.682,-9.889,10.086
160.766,1.608904,-2.121263,-11.056423,11.372459,1.104,-1.802,-10.458,10.688
160.788,1.848324,-2.422932,-11.473015,11.870845,1.371,-2.112,-10.724,11.029
160.806,0.895431,-1.968034,-10.764331,10.979334,1.496,-2.151,-10.88,11.197
160.826,0.402226,-1.982399,-9.89763,10.102216,1.189,-2.124,-10.798,11.081
160.846,0.215478,-0.976834,-9.011775,9.067123,0.84,-1.838,-10.287,10.505
160.871,0.086191,-0.737414,-7.876924,7.911835,0.4,-1.416,-9.388,9.515
160.886,0.727837,-0.890643,-8.422802,8.500976,0.358,-1.147,-8.802,8.896
160.906,0.933739,-1.565808,-9.476251,9.650023,0.491,-1.043,-8.697,8.783
160.926,0.756568,-2.169147,-10.213664,10.468836,0.626,-1.341,-8.997,9.133
160.95,0.043096,-2.226608,-10.448297,10.683002,0.615,-1.713,-9.64,9.826
160.967,1.015141,-1.958457,-9.77792,10.023661,0.687,-1.98,-9.979,10.206
160.987,1.412579,-1.249773,-10.668563,10.834,0.807,-1.901,-10.277,10.502
161.006,0.062249,-1.714248,-10.606314,10.744134,0.633,-1.787,-10.375,10.571
161.031,1.321599,-1.278504,-8.623915,8.817772,0.953,-1.55,-9.919,10.105
161.046,0.483629,-1.455675,-7.393295,7.550741,0.82,-1.425,-9.323,9.487
161.066,0.608127,-2.025495,-7.125144,7.432371,0.619,-1.618,-8.437,8.636
161.086,0.45011,-1.723825,-8.279149,8.468677,0.716,-1.621,-7.855,8.067
161.111,0.603339,-2.643199,-10.060435,10.419351,0.536,-1.962,-8.215,8.468
161.126,1.244985,-2.274492,-10.927136,11.230566,0.727,-2.167,-9.098,9.388
161.146,0.181959,-1.757344,-11.109096,11.248705,0.62,-2.1,-10.094,10.342
161.166,0.114922,-1.623269,-10.860099,10.981346,0.536,-2.075,-10.739,10.97
161.192,0.095768,-1.594538,-9.150639,9.289021,0.409,-1.812,-10.512,10.687
161.206,0.603339,-1.216254,-7.445967,7.568733,0.249,-1.548,-9.641,9.772
161.226,1.493982,-0.952892,-6.531382,6.767491,0.577,-1.347,-8.497,8.652
161.246,0.723049,-1.053449,-8.939949,9.030794,0.729,-1.204,-8.017,8.164
161.27,0.895431,-1.762132,-9.801862,9.99917,0.929,-1.246,-8.18,8.342
161.286,1.359907,-1.455675,-9.303867,9.514741,1.118,-1.306,-8.644,8.828
161.306,1.11091,-1.278504,-10.19451,10.334251,1.022,-1.387,-9.56,9.72
161.326,0.215478,-2.437297,-11.089942,11.356657,0.895,-1.733,-10.098,10.301
161.35,-0.407014,-3.007117,-11.669339,12.057442,0.57,-2.045,-10.564,10.816
161.366,0.368707,-2.748544,-10.113108,10.486438,0.322,-2.368,-10.767,11.059
161.386,1.489193,-2.030283,-9.356541,9.689406,0.417,-2.556,-10.557,10.898
161.406,1.35033,-1.94888,-9.442732,9.735847,0.7,-2.434,-10.145,10.492
161.43,0.866701,-1.465251,-9.739613,9.887274,1.019,-2.048,-9.663,9.95
161.447,1.264138,-1.316811,-9.002198,9.185402,1.243,-1.69,-9.385,9.624
161.467,0.363919,-0.627281,-9.562442,9.589901,0.961,-1.34,-9.437,9.6
161.487,0.114922,-1.206678,-9.198523,9.278044,0.652,-1.154,-9.376,9.485
161.511,0.258574,-0.742203,-8.686164,8.721649,0.5,-0.973,-9.112,9.194
161.526,0.890643,-0.924162,-8.882488,8.974738,0.407,-0.875,-9.082,9.141
161.547,0.92895,-1.058237,-11.224017,11.312001,0.548,-0.983,-9.498,9.572
161.567,0.464475,-1.944092,-13.153744,13.304744,0.636,-1.167,-10.487,10.578
161.591,0.052672,-2.762909,-13.043611,13.333125,0.584,-1.672,-11.576,11.731
161.606,0.656011,-1.944092,-8.848969,9.083728,0.526,-1.927,-11.568,11.758
161.626,1.043872,-1.508347,-6.464345,6.719563,0.554,-2.04,-10.378,10.61
161.646,0.861913,-1.862689,-7.211336,7.497724,0.654,-2.02,-8.892,9.159
161.67,0.612916,-2.954445,-9.030929,9.521664,0.794,-2.067,-7.889,8.206
161.686,0.68953,-3.055001,-9.701305,10.194303,0.802,-2.345,-8.102,8.483
161.706,2.264915,-2.461239,-8.848969,9.46001,1.107,-2.583,-8.698,9.168
161.726,1.16837,-1.537078,-9.275137,9.473957,1.184,-2.502,-9.214,9.662
161.751,0.68953,-2.240973,-9.955091,10.227475,1.203,-2.324,-9.445,9.839
161.766,-0.301669,-2.011129,-10.352529,10.550379,0.955,-2.063,-9.608,9.928
161.786,0.416591,-1.771709,-8.734048,8.921664,0.493,-1.89,-9.579,9.793
161.806,0.316035,-1.182736,-7.474698,7.574289,0.28,-1.802,-9.129,9.318
161.829,0.837971,-1.144428,-7.790732,7.918802,0.317,-1.528,-8.588,8.741
161.846,-0.043096,-1.489193,-10.16578,10.274368,0.382,-1.397,-8.541,8.672
161.866,1.000776,-2.116474,-11.7268,11.958213,0.528,-1.483,-9.29,9.431
161.886,0.521936,-1.814805,-12.26789,12.412375,0.579,-1.641,-10.488,10.641
161.912,1.484405,-2.389413,-11.171345,11.520056,0.741,-1.952,-11.333,11.541
161.926,0.751779,-2.422932,-10.204087,10.514712,0.94,-2.186,-11.343,11.601
161.946,0.59855,-2.418144,-9.782708,10.094903,0.839,-2.261,-10.857,11.136
161.966,0.847547,-2.087744,-9.883265,10.13686,0.921,-2.33,-10.26,10.567
161.991,1.513135,-2.1883,-9.318233,9.690599,0.928,-2.279,-9.797,10.109
162.007,1.235408,-1.144428,-7.752425,7.933224,1.049,-1.96,-9.184,9.464
162.026,1.345541,-0.59855,-8.010999,8.145235,1.235,-1.505,-8.741,8.976
162.046,0.11971,-1.450886,-10.151415,10.255273,1.053,-1.346,-8.808,9.006
162.072,1.417367,-2.346318,-10.869676,11.209995,1.03,-1.385,-9.196,9.386
162.086,1.307234,-1.944092,-10.984597,11.23164,1.047,-1.585,-10.004,10.211
162.106,1.987187,-1.637634,-10.462662,10.774881,1.208,-1.845,-10.617,10.868
162.126,0.905008,-1.450886,-10.089166,10.233053,1.404,-1.845,-10.602,10.862
162.149,1.398214,-1.23062,-10.055647,10.226704,1.399,-1.566,-10.398,10.617
162.167,0.047884,-2.413355,-8.887277,9.209249,1.085,-1.683,-9.874,10.111
162.186,1.16837,-1.130063,-7.666234,7.836662,0.88,-1.556,-9.175,9.376
162.206,0.943315,-1.240196,-8.413225,8.556301,0.889,-1.504,-8.756,8.957
162.233,0.938527,-1.982399,-10.884041,11.102841,0.775,-1.692,-8.963,9.176
162.246,1.086968,-2.695871,-11.717223,12.072387,1.034,-1.762,-9.67,9.892
162.266,0.373495,-2.422932,-10.591949,10.871958,0.836,-2.085,-10.402,10.651
162.286,0.349553,-2.585738,-8.585608,8.973343,0.687,-2.422,-10.445,10.755
162.311,1.029507,-2.006341,-7.469909,7.802873,0.71,-2.428,-9.591,9.93
162.326,1.13964,-2.035071,-7.599196,7.949093,0.723,-2.263,-8.562,8.899
162.346,1.005565,-2.624045,-8.528147,8.979202,0.881,-2.313,-8.046,8.426
162.366,1.115698,-2.552219,-8.389283,8.839609,1.073,-2.304,-7.997,8.393
162.389,1.608904,-2.092532,-7.900866,8.330122,1.217,-2.326,-8.104,8.525
162.406,1.82917,-2.221819,-8.556877,9.027873,1.39,-2.373,-8.344,8.794
162.426,1.398214,-3.155558,-10.582372,11.130999,1.488,-2.506,-8.857,9.332
162.446,1.359907,-3.77805,-11.247959,11.943182,1.549,-2.812,-9.572,10.108
162.47,1.623269,-3.462016,-9.868899,10.583748,1.553,-3.154,-10.064,10.671
162.486,1.086968,-3.112462,-9.069236,9.649868,1.367,-3.377,-10.192,10.827
162.506,1.891419,-2.99754,-7.852982,8.615801,1.49,-3.338,-9.51,10.198
162.526,2.097321,-2.485181,-8.470686,9.073445,1.675,-3.014,-8.815,9.481
162.549,2.312799,-2.801216,-9.097966,9.796368,1.847,-2.849,-8.623,9.284
