time,X,Y,Z,V,max,may,maz,mav
1561239084,-1.398214,-4.13718,-10.156203,11.055303,-0.702,-3.504,-9.476,10.15
1561773427,-0.713472,-2.145205,-11.128249,11.355565,-0.69,-3.332,-10.098,10.707
1561885774,-0.746991,-2.619257,-10.103531,10.464217,-0.959,-3.2,-10.333,10.9
1561297115,-0.775721,-2.868254,-8.212111,8.733121,-0.909,-2.942,-9.9,10.402
1561319147,-1.091756,-2.58095,-7.038953,7.576285,-0.832,-2.553,-9.121,9.532
1560452590,-0.335188,-2.212242,-8.652645,8.937261,-0.737,-2.57,-8.502,8.928
1559501105,-0.885855,-2.030283,-11.674128,11.882425,-0.772,-2.423,-8.894,9.282
1560285986,-1.695095,-2.815581,-13.421895,13.818397,-1.002,-2.41,-10.197,10.554
1559468484,-1.781286,-4.127604,-11.722012,12.554506,-1.174,-2.796,-11.368,11.798
1561110191,-1.149217,-3.481169,-7.685388,8.514953,-1.378,-3.114,-11.126,11.693
1559359590,0.047884,-2.710236,-5.717354,6.327386,-1.144,-3.284,-9.637,10.304
1559734035,0.852336,-1.94888,-6.349423,6.696251,-0.508,-3.067,-7.869,8.523
1561051656,-0.220267,-2.255338,-8.939949,9.222676,-0.117,-2.599,-7.173,7.69
1559711103,-1.13964,-3.380613,-9.844957,10.471414,-0.115,-2.574,-7.713,8.179
1561635263,-1.465251,-3.031059,-9.337387,9.925779,-0.493,-2.654,-8.618,9.079
1559938673,-1.211466,-3.026271,-9.883265,10.406963,-1.009,-2.923,-9.501,10.007
1561165562,-0.392649,-3.768473,-9.979033,10.674112,-1.052,-3.302,-9.761,10.37
1559415592,-0.617704,-4.01747,-10.242394,11.01945,-0.922,-3.461,-9.861,10.507
1560762218,-0.92895,-4.247314,-9.940725,10.849915,-0.788,-3.765,-10.011,10.738
1561517793,-0.521936,-2.920926,-9.466674,9.920793,-0.615,-3.739,-9.907,10.616
1560046561,-0.842759,-2.245761,-9.691729,9.984152,-0.728,-3.358,-9.835,10.444
1560726188,-0.402226,-2.624045,-9.414001,9.781146,-0.674,-3.01,-9.628,10.134
1559582696,-0.296881,-2.652776,-9.102755,9.486069,-0.516,-2.611,-9.419,9.793
1559505055,-1.316811,-3.548207,-8.944737,9.712471,-0.715,-2.768,-9.288,9.741
1560421238,-0.995988,-2.437297,-9.873688,10.218714,-0.753,-2.816,-9.334,9.8
1560136549,-1.326388,-2.394202,-9.883265,10.255263,-0.984,-2.758,-9.451,9.918
1560906474,-0.737414,-1.934515,-9.428367,9.65299,-1.094,-2.579,-9.533,9.96
1560192874,-0.454898,-2.801216,-9.006987,9.443492,-0.879,-2.392,-9.548,9.893
1559624402,-0.148441,-4.386178,-7.94875,9.079824,-0.667,-2.879,-9.067,9.608
1560794109,-0.59855,-3.39019,-9.92636,10.506392,-0.485,-3.128,-9.078,9.671
1560038797,-1.474828,-3.169923,-11.640609,12.154312,-0.669,-3.437,-9.631,10.296
1560533380,-1.503559,-2.99754,-11.401189,11.884151,-0.931,-3.486,-10.229,10.906
1560589189,-0.306458,-3.078943,-8.887277,9.410499,-0.971,-3.159,-10.464,10.989
1559666856,0.019154,-3.514688,-7.096414,7.919122,-0.816,-3.19,-9.756,10.342
1560073540,-0.641646,-2.82037,-7.603985,8.135526,-0.608,-3.103,-8.747,9.337
1559784712,-0.694318,-2.169147,-9.811439,10.072319,-0.406,-2.896,-8.35,8.884
1560669803,-1.106121,-1.805228,-11.420342,11.614929,-0.606,-2.577,-8.983,9.435
1561815182,-1.431733,-2.734178,-10.553641,10.995678,-0.968,-2.382,-9.847,10.205
1561759098,-0.574608,-3.811569,-8.015787,8.894441,-0.952,-2.63,-9.95,10.394
1561438488,-0.617704,-3.5099,-8.303091,9.035611,-0.933,-2.965,-9.573,10.135
1559685229,-0.588974,-3.366248,-11.022904,11.540491,-0.803,-3.355,-9.474,10.117
1561868979,-1.345541,-2.686294,-12.77546,13.123987,-0.782,-3.344,-10.029,10.649
1560427197,-1.412579,-2.303222,-10.098742,10.453937,-0.991,-2.966,-10.55,11.039
1560999978,-0.067038,-2.451663,-7.934384,8.304794,-0.854,-2.702,-10.458,10.856
1559638451,-0.095768,-2.044648,-6.775591,7.078022,-0.73,-2.371,-9.396,9.74
1559287058,-0.23942,-2.226608,-7.785944,8.101606,-0.454,-2.257,-8.149,8.485
1561849358,-1.422156,-2.298434,-10.927136,11.256449,-0.456,-2.255,-8.356,8.685
1560607207,-1.80044,-2.547431,-11.535264,11.949615,-0.889,-2.279,-9.256,9.596
1560251161,-0.622492,-3.20823,-10.931925,11.409962,-1.021,-2.57,-10.295,10.679
1561014935,-0.737414,-3.96001,-9.442732,10.265994,-1.146,-3.004,-10.709,11.22
1559798764,-0.205901,-4.141969,-8.350976,9.324007,-0.842,-3.464,-10.065,10.737
1560730543,-0.976834,-2.99754,-9.653421,10.155196,-0.636,-3.577,-9.595,10.289
1560687571,-0.708684,-2.600103,-9.471462,9.847404,-0.657,-3.425,-9.23,9.898
1560108305,-0.45011,-1.82917,-9.485827,9.671059,-0.585,-2.892,-9.24,9.749
1561148442,-0.818817,-2.044648,-8.331821,8.618021,-0.739,-2.368,-9.236,9.573
1560822501,-0.397437,-2.542642,-6.914454,7.37785,-0.594,-2.254,-8.551,8.879
1560083118,-0.895431,-1.728614,-8.5473,8.766199,-0.64,-2.036,-8.32,8.608
1560260208,-1.80044,-2.724602,-12.009315,12.445429,-0.978,-2.26,-8.951,9.302
1561917628,-1.465251,-3.706224,-13.412318,13.991902,-1.14,-2.676,-10.221,10.645
1561065680,-1.398214,-3.806781,-11.927913,12.598479,-1.39,-2.992,-11.474,11.95
1560734305,-0.038307,-3.687071,-9.11712,9.834522,-1.176,-3.481,-11.617,12.218
1559749245,-0.617704,-2.992752,-7.52737,8.124003,-0.88,-3.548,-10.496,11.137
1560328990,0.100556,-3.44765,-5.923255,6.854295,-0.488,-3.484,-8.624,9.353
1560152773,-0.067038,-1.94888,-6.50744,6.793335,-0.156,-3.019,-7.269,7.902
1559587263,-0.244209,-1.474828,-8.75799,8.884658,-0.207,-2.466,-7.179,7.664
1559594766,-1.312023,-1.321599,-12.962208,13.095299,-0.381,-2.048,-8.538,8.907
1560201336,-2.710236,-3.270479,-14.772224,15.370752,-1.083,-2.004,-10.75,11.036
1560019134,-1.460463,-3.936068,-11.286267,12.041819,-1.432,-2.501,-11.945,12.348
1561193696,-0.134075,-3.500323,-7.350199,8.142215,-1.404,-3.007,-11.593,12.163
1560269984,-0.292093,-2.461239,-6.086061,6.571389,-1.149,-3.292,-9.874,10.532
1559655437,-1.015141,-1.795651,-8.183381,8.439348,-0.725,-2.923,-8.226,8.799
1560513879,-1.398214,-2.183512,-9.485827,9.833801,-0.71,-2.485,-7.776,8.247
1560200481,0.311246,-2.647987,-9.868899,10.222714,-0.599,-2.272,-8.406,8.767
1561708719,-0.430956,-3.524265,-9.840169,10.461123,-0.633,-2.538,-9.345,9.739
1560035467,-0.756568,-4.424485,-9.600749,10.598247,-0.569,-3.195,-9.699,10.279
1561495751,-1.278504,-3.600879,-9.342175,10.093421,-0.539,-3.549,-9.663,10.344
1561262192,-0.986411,-2.686294,-9.155427,9.592238,-0.863,-3.559,-9.485,10.186
1561566139,-0.483629,-1.776498,-9.557653,9.733374,-0.876,-3.122,-9.414,10.004
1559789999,-0.536301,-1.383849,-8.537724,8.665759,-0.821,-2.362,-9.148,9.521
1560884540,-0.167594,-1.479617,-9.136273,9.256827,-0.543,-1.832,-9.097,9.312
1561391220,-0.804452,-2.135628,-10.931925,11.167588,-0.498,-1.694,-9.541,9.706
1560485314,-1.733402,-3.739743,-10.702082,11.468431,-0.81,-2.185,-9.827,10.14
1560553565,-1.546654,-3.763685,-9.509769,10.343751,-1.063,-2.78,-10.07,10.559
1561718357,-1.125275,-3.39019,-9.528923,10.176444,-1.302,-3.257,-10.168,10.789
1561753225,-0.895431,-3.260903,-9.662998,10.237618,-1.325,-3.539,-9.851,10.557
1560167384,-0.612916,-2.628834,-9.198523,9.586409,-1.045,-3.261,-9.475,10.086
1559883933,-0.105345,-2.925714,-8.949526,9.416205,-0.685,-3.051,-9.335,9.854
1559795529,-0.014365,-3.236961,-7.522582,8.189466,-0.407,-3.013,-8.833,9.357
1561382484,0.56982,-2.906561,-6.799533,7.416633,-0.041,-2.925,-8.118,8.652
1561500682,-0.967257,-2.403779,-8.259995,8.656862,-0.129,-2.868,-7.883,8.42
1561645714,-1.762132,-2.873042,-10.223241,10.764485,-0.543,-2.855,-8.201,8.757
1560586022,-1.000776,-3.44765,-9.284714,9.954585,-0.79,-2.908,-8.642,9.198
1560534709,-0.033519,-3.399766,-9.016563,9.636283,-0.941,-3.031,-9.196,9.753
1561117535,-0.004788,-4.046201,-9.998186,10.785893,-0.7,-3.442,-9.631,10.285
1560744126,0.191536,-4.232949,-9.356541,10.27129,-0.212,-3.782,-9.414,10.162
1560708583,-0.78051,-3.643975,-10.079589,10.746435,-0.157,-3.831,-9.613,10.36
1559847695,-0.651223,-3.490746,-8.729259,9.423872,-0.311,-3.853,-9.541,10.307
1560275433,-1.173159,-3.438074,-8.197746,8.966588,-0.603,-3.701,-9.091,9.852
1560671759,-0.47884,-3.150769,-10.299856,10.781636,-0.771,-3.431,-9.327,9.98
1561495125,-1.120486,-3.184288,-11.884817,12.35492,-0.856,-3.316,-9.778,10.382
1560554715,-0.933739,-2.887407,-10.979809,11.391452,-0.927,-3.165,-10.341,10.874
1561360046,-0.507571,-2.652776,-8.90643,9.306952,-0.76,-2.969,-10.518,10.959
1560309813,0.143652,-2.959233,-6.981492,7.584123,-0.605,-2.921,-9.688,10.159
1561532411,0.100556,-2.973598,-6.330269,6.99462,-0.299,-2.868,-8.3,8.819
1560654117,-0.80924,-3.145981,-9.313444,9.863687,-0.268,-2.933,-7.883,8.437
1561477286,-2.264915,-3.438074,-13.000515,13.636847,-0.707,-3.129,-8.906,9.52
1561505108,-1.604115,-3.969586,-11.827356,12.57844,-1.144,-3.382,-10.118,10.768
1560851173,-0.833182,-3.423708,-9.56723,10.195482,-1.378,-3.494,-10.927,11.569
1560192364,0.282516,-3.32794,-7.149086,7.890782,-1.105,-3.54,-10.386,11.075
1561444223,0.746991,-2.561796,-6.53617,7.059909,-0.352,-3.321,-8.77,9.431
1559321414,-0.383072,-2.595315,-8.446744,8.844766,-0.047,-2.977,-7.925,8.498
1561049272,-1.556231,-2.96881,-10.175357,10.713243,-0.227,-2.863,-8.077,8.627
1560151581,-1.699883,-3.1795,-10.314221,10.926207,-0.723,-2.826,-8.868,9.386
1560039721,-0.694318,-3.169923,-8.858546,9.434211,-1.083,-2.978,-9.449,9.98
1561876244,-0.804452,-3.050213,-8.829816,9.376385,-1.189,-3.092,-9.544,10.113
1560743484,-1.393425,-2.537854,-10.754754,11.137642,-1.148,-2.984,-9.689,10.219
1560624671,-1.321599,-3.064578,-9.80665,10.358989,-1.053,-2.956,-9.562,10.077
1559679609,-0.043096,-3.193865,-8.37013,8.958889,-0.891,-2.962,-9.44,9.958
1559766482,0.435745,-3.806781,-7.603985,8.514813,-0.581,-3.151,-9.134,9.743
1560340153,-0.272939,-3.648763,-10.405201,11.029786,-0.3,-3.428,-9.046,9.716
1560167604,-2.75812,-4.161122,-12.473791,13.435685,-0.66,-3.703,-9.713,10.485
1560271369,-1.35033,-3.758897,-10.620679,11.346872,-0.986,-3.844,-10.276,11.082
1559641040,-0.21069,-2.734178,-8.197746,8.644256,-1.148,-3.576,-10.424,11.114
1559796079,1.134852,-2.600103,-6.785168,7.354381,-0.796,-3.314,-9.519,10.195
1561604174,-0.095768,-1.867477,-8.566454,8.768168,-0.13,-2.74,-8.543,9.028
1559533418,-1.283292,-3.112462,-11.654974,12.131475,-0.114,-2.579,-8.801,9.225
1561139200,-1.49877,-3.260903,-12.871228,13.362197,-0.436,-2.71,-9.969,10.404
1561784301,-2.054225,-4.568137,-11.420342,12.470442,-1.233,-3.202,-11.128,11.683
1561837029,-0.105345,-4.084508,-8.082825,9.05684,-1.235,-3.757,-11.007,11.755
1561044341,-0.713472,-3.356671,-8.350976,9.02857,-1.093,-3.818,-10.181,10.98
1561579951,-1.163582,-3.466804,-10.079589,10.722442,-1.009,-3.869,-9.483,10.32
1560238196,-1.460463,-2.552219,-9.753978,10.187584,-0.861,-3.365,-9.067,9.749
1561313315,-0.45011,-2.355895,-8.671799,8.997385,-0.947,-2.933,-9.214,9.734
1560417916,-0.129287,-2.126051,-8.010999,8.289325,-0.801,-2.625,-9.129,9.549
1559482044,-0.215478,-2.662352,-8.75799,9.156251,-0.564,-2.424,-8.799,9.158
1560135561,-0.435745,-3.758897,-9.993398,10.68584,-0.308,-2.726,-8.859,9.282
1560848733,-0.536301,-4.333505,-9.844957,10.769869,-0.329,-3.22,-9.152,9.725
1559834486,-0.612916,-3.830723,-10.141838,10.858498,-0.45,-3.646,-9.685,10.368
1559440931,-1.436521,-4.443638,-10.658986,11.63716,-0.755,-4.092,-10.16,10.988
1560625795,-0.914585,-4.118027,-10.184934,11.02395,-0.875,-4.181,-10.208,11.072
1560594410,-0.837971,-3.232172,-9.495404,10.065378,-0.95,-3.906,-10.12,10.896
1560871103,-0.263362,-2.920926,-9.232041,9.686679,-0.863,-3.679,-9.893,10.603
1561174127,-0.857124,-2.379837,-9.969456,10.285345,-0.718,-3.163,-9.72,10.265
1560591542,-1.197101,-2.470816,-10.314221,10.673385,-0.789,-2.751,-9.753,10.178
1559717372,-0.976834,-3.016694,-9.222465,9.752359,-0.824,-2.697,-9.685,10.099
1561821430,-0.861913,-3.361459,-8.99741,9.643427,-0.973,-2.807,-9.626,10.089
1561437075,-1.68073,-3.524265,-10.060435,10.791555,-1.179,-3.093,-9.649,10.215
1559690165,-2.082955,-4.122815,-10.371682,11.35377,-1.401,-3.506,-9.663,10.385
1560092112,-0.861913,-3.524265,-10.821792,11.413786,-1.372,-3.633,-10.063,10.801
1561450778,-1.23062,-3.643975,-10.663774,11.336184,-1.464,-3.704,-10.479,11.224
1559642447,-1.125275,-3.117251,-9.878476,10.419587,-1.325,-3.602,-10.434,11.131
1560130278,-1.134852,-1.455675,-8.896853,9.086301,-1.088,-2.935,-10.065,10.564
1559737066,-0.186748,-1.398214,-7.972692,8.096523,-0.919,-2.404,-9.353,9.735
1560421652,-0.402226,-1.393425,-8.255207,8.381638,-0.712,-1.841,-8.751,8.996
1560739832,-0.890643,-1.73819,-9.442732,9.6426,-0.654,-1.496,-8.642,8.802
1560397149,-1.508347,-2.394202,-11.3964,11.742455,-0.747,-1.731,-9.267,9.466
1561388390,-1.963245,-3.849876,-10.309433,11.178564,-1.191,-2.344,-9.851,10.236
1560973467,-1.235408,-3.155558,-9.318233,9.915304,-1.399,-2.784,-10.117,10.62
1561217426,-1.398214,-3.289633,-7.972692,8.737305,-1.526,-3.172,-9.749,10.393
1559968959,0.335188,-2.925714,-6.59842,7.225739,-1.065,-3.305,-8.55,9.264
1561843383,-0.378284,-1.575385,-8.719683,8.868924,-0.669,-2.737,-8.152,8.687
1559454659,-1.039083,-3.260903,-10.299856,10.853581,-0.62,-2.763,-8.398,8.921
1560892211,-0.311246,-2.882619,-10.012551,10.423893,-0.348,-2.661,-8.908,9.343
1560386473,-0.42138,-2.561796,-9.993398,10.325132,-0.537,-2.57,-9.756,10.118
1559395383,-0.986411,-2.983175,-9.864111,10.352441,-0.69,-2.922,-10.042,10.489
1559548605,-1.283292,-3.734955,-9.093178,9.913759,-0.751,-3.041,-9.741,10.254
1561640238,-1.900996,-3.32794,-9.931149,10.645031,-1.148,-3.152,-9.72,10.309
1561061003,-1.900996,-3.687071,-9.433155,10.304984,-1.518,-3.433,-9.58,10.304
1561207728,-0.775721,-3.385401,-10.395624,10.96046,-1.465,-3.534,-9.713,10.456
1560171371,-2.30801,-3.945644,-9.921572,10.923946,-1.721,-3.587,-9.92,10.709
1561035279,-0.80924,-3.160346,-8.030152,8.667526,-1.448,-3.545,-9.445,10.214
1560215923,-0.814029,-1.953669,-7.920019,8.197937,-1.177,-3.111,-9.067,9.687
1560260828,-0.411803,-2.149993,-9.993398,10.230349,-1.086,-2.802,-8.966,9.505
1560187328,-1.771709,-2.676718,-13.067553,13.456028,-0.952,-2.485,-9.753,10.138
1560635973,-1.345541,-2.796427,-13.091495,13.454282,-1.086,-2.394,-11.018,11.335
1560578479,-1.37906,-2.523489,-11.923124,12.265019,-1.227,-2.537,-12.019,12.351
1561023479,-1.091756,-3.232172,-8.394072,9.060867,-1.397,-2.807,-11.619,12.059
1560753256,-0.311246,-2.576161,-5.679047,6.243801,-1.032,-2.782,-9.772,10.256
1559651293,-0.445322,-1.877054,-6.129156,6.425589,-0.807,-2.552,-8.031,8.499
1559375286,-0.828394,-1.824382,-10.070012,10.267412,-0.669,-2.377,-7.568,7.999
1560976515,-3.284845,-2.916138,-11.722012,12.517972,-1.217,-2.298,-8.4,8.864
1560584511,-1.024718,-2.887407,-9.572019,10.050409,-1.396,-2.376,-9.373,9.815
1561183717,-0.837971,-2.226608,-9.217676,9.519744,-1.494,-2.464,-10.145,10.589
1560198726,0.258574,-2.63841,-8.451532,8.857566,-1.222,-2.667,-9.741,10.236
1561751588,-0.306458,-2.226608,-9.016563,9.292476,-0.478,-2.495,-9.064,9.43
1560660631,-0.205901,-1.810017,-10.089166,10.252308,-0.273,-2.225,-9.194,9.481
1559975303,-0.536301,-2.470816,-9.80665,10.127336,-0.198,-2.286,-9.341,9.632
1559722159,0.081403,-2.499547,-9.131485,9.467754,-0.242,-2.252,-9.511,9.785
1561300854,-0.258574,-3.126827,-8.963891,9.497118,-0.23,-2.477,-9.498,9.836
1559730572,-0.282516,-3.98874,-9.706094,10.497529,-0.249,-3.021,-9.402,9.897
1560274372,-1.201889,-3.414132,-11.008539,11.588303,-0.415,-3.257,-9.703,10.263
1560259575,-1.450886,-3.955221,-10.146626,10.986486,-0.798,-3.621,-9.956,10.642
1561918289,-1.058237,-2.035071,-9.165004,9.447681,-0.998,-3.348,-10.007,10.63
1560016914,-1.053449,-1.781286,-8.858546,9.097064,-1.191,-2.796,-9.795,10.28
1559399943,-0.866701,-1.699883,-8.475474,8.687602,-1.107,-2.368,-9.161,9.555
1559967659,-0.368707,-1.556231,-7.661446,7.826593,-0.837,-1.768,-8.54,8.765
1559834386,-0.732626,-1.340753,-9.461885,9.584447,-0.755,-1.595,-8.614,8.799
1560134522,-0.608127,-2.954445,-10.58716,11.008475,-0.644,-1.888,-9.046,9.277
1559876704,-0.943315,-3.074155,-11.736377,12.168928,-0.663,-2.231,-9.862,10.147
1559405605,-0.545878,-3.677494,-9.844957,10.523551,-0.707,-2.762,-10.408,10.821
1560202817,-0.081403,-3.792415,-7.747637,8.626408,-0.545,-3.375,-9.979,10.582
1561553620,-0.656011,-2.466028,-7.469909,7.893743,-0.557,-3.253,-9.2,9.803
1561033515,-0.316035,-2.676718,-9.131485,9.520962,-0.4,-3.153,-8.549,9.141
1561532661,-1.431733,-2.853889,-10.79785,11.260022,-0.621,-2.947,-8.787,9.325
1560090331,-1.522712,-3.39019,-9.198523,9.92093,-0.982,-2.847,-9.149,9.649
1561354153,-0.881066,-2.647987,-7.570466,8.068461,-1.038,-2.892,-9.175,9.693
1561284764,0.023942,-2.772485,-7.28795,7.797529,-0.953,-2.916,-8.714,9.262
1559265043,-0.560243,-2.72939,-10.409989,10.776424,-0.735,-2.885,-8.617,9.141
1560114656,-1.61848,-3.548207,-11.544841,12.185754,-0.759,-2.925,-9.203,9.707
1560730640,-0.703895,-2.72939,-10.070012,10.457064,-0.715,-2.945,-9.828,10.304
1561902364,0.392649,-2.834735,-7.426814,7.959111,-0.622,-2.96,-9.863,10.345
1559467445,0.526724,-2.221819,-7.311892,7.660136,-0.351,-2.834,-9.088,9.566
1560099786,0.019154,-3.05979,-9.519346,9.999031,0.059,-2.711,-8.582,9.019
1561652325,-1.474828,-3.524265,-12.674904,13.238155,-0.134,-2.91,-9.233,9.714
1560276775,-1.316811,-3.763685,-11.166556,11.85712,-0.561,-3.142,-10.168,10.689
1561119140,-0.78051,-3.083732,-8.63828,9.205351,-0.888,-3.358,-10.5,11.075
1561336038,-1.25935,-3.069367,-6.373365,7.185176,-1.208,-3.36,-9.713,10.371
1560927486,-0.770933,-2.37026,-7.07726,7.503338,-1.032,-3.072,-8.314,8.938
1559533721,-1.862689,-2.691083,-9.80665,10.338372,-1.168,-2.804,-7.974,8.558
1559354826,-2.140416,-3.217807,-11.209652,11.857148,-1.508,-2.837,-8.617,9.221
1560728838,-1.719037,-3.141193,-10.070012,10.687718,-1.623,-2.855,-9.541,10.097
1561905386,0.014365,-2.667141,-7.671022,8.12148,-1.427,-2.929,-9.689,10.251
1559319569,-0.158017,-2.102109,-7.728483,8.010823,-1.001,-2.782,-9.17,9.669
1561655103,-0.943315,-2.240973,-9.44752,9.75538,-0.702,-2.538,-8.729,9.144
1559496484,-1.321599,-1.728614,-10.697293,10.916355,-0.602,-2.185,-8.886,9.201
1560740186,-0.440533,-2.293645,-9.346964,9.634345,-0.716,-2.091,-9.305,9.579
1560969968,-0.215478,-2.298434,-8.418014,8.728813,-0.73,-2.14,-9.477,9.759
1561331939,0.833182,-3.035848,-7.843405,8.451601,-0.286,-2.339,-9.076,9.433
1561768050,-0.78051,-3.236961,-10.352529,10.874832,-0.151,-2.716,-8.99,9.422
1559473952,-1.742979,-4.367024,-11.190498,12.13821,-0.476,-3.235,-9.451,10.048
1561343828,-0.842759,-3.811569,-9.255983,10.045473,-0.633,-3.613,-9.661,10.378
1561316800,-0.78051,-2.873042,-7.608773,8.170495,-1.037,-3.572,-9.602,10.307
1560808322,-0.038307,-2.695871,-6.129156,6.69595,-0.851,-3.437,-8.546,9.263
1560912604,-0.890643,-1.905785,-8.556877,8.811663,-0.638,-2.822,-7.888,8.431
1560558900,-1.546654,-2.389413,-10.328587,10.713596,-0.814,-2.466,-8.156,8.598
1559536951,-1.312023,-2.140416,-10.625467,10.918028,-0.947,-2.283,-8.91,9.285
1560591413,-0.474052,-2.600103,-8.350976,8.759227,-1.056,-2.259,-9.465,9.801
1559676196,-0.062249,-2.169147,-7.311892,7.627112,-0.849,-2.325,-9.154,9.504
1560363714,0.043096,-2.691083,-8.288726,8.714744,-0.451,-2.4,-8.644,9.005
1559677174,-0.890643,-3.672705,-11.63582,12.234146,-0.346,-2.783,-8.897,9.334
1559962754,-0.814029,-4.572925,-12.440272,13.279106,-0.431,-3.276,-9.919,10.464
1560324083,-0.344765,-4.209007,-10.960655,11.746087,-0.502,-3.786,-10.831,11.494
1559964303,-0.248997,-3.816358,-7.819463,8.70463,-0.575,-4.068,-10.714,11.491
1561405505,0.885855,-3.203442,-5.592855,6.505905,-0.13,-3.95,-9.203,10.059
1560813222,0.153229,-2.073379,-7.005434,7.307427,0.111,-3.326,-7.845,8.566
1559887456,-0.617704,-3.217807,-9.629479,10.171662,0.043,-3.078,-7.512,8.172
1561914408,-2.116474,-3.155558,-11.391612,12.008574,-0.424,-2.913,-8.405,8.998
1560846200,-2.015918,-3.758897,-11.113884,11.90427,-1.149,-3.051,-9.785,10.348
1560820503,-1.80044,-3.270479,-9.351752,10.069403,-1.638,-3.351,-10.372,11.038
1559867062,0.071826,-3.270479,-7.963115,8.608856,-1.465,-3.364,-9.955,10.648
1559835887,-0.349553,-2.806004,-9.188946,9.614186,-1.024,-3.276,-9.404,10.049
1559664696,-0.632069,-3.055001,-10.984597,11.419016,-0.678,-3.1,-9.372,9.928
1559550426,-1.106121,-2.671929,-11.463438,11.822569,-0.504,-2.951,-9.9,10.366
1559511842,-0.708684,-3.021482,-9.600749,10.089895,-0.699,-2.889,-10.309,10.736
1559755919,0.081403,-2.418144,-9.246407,9.557724,-0.591,-2.792,-10.324,10.722
1561879750,-0.675165,-2.604892,-9.02614,9.418732,-0.602,-2.679,-9.834,10.222
1561286332,-0.794875,-2.197877,-9.734824,10.011458,-0.524,-2.561,-9.402,9.769
1560626290,-0.579397,-2.987964,-10.70687,11.131069,-0.492,-2.552,-9.679,10.03
1561739410,-0.004788,-3.519476,-10.951078,11.502732,-0.514,-2.828,-10.105,10.516
1561811950,-0.153229,-3.782839,-9.672575,10.38711,-0.383,-3.122,-10.266,10.758
1560236229,0.296881,-3.576937,-8.394072,9.129242,-0.11,-3.467,-9.931,10.538
1560987336,-0.11971,-2.844312,-8.101978,8.587578,0.005,-3.431,-9.28,9.902
1561715464,-0.531513,-3.342306,-8.034941,8.718589,-0.127,-3.387,-8.551,9.206
1559364263,-1.106121,-3.165135,-8.633492,9.261683,-0.365,-3.232,-8.291,8.924
1560507055,0.124498,-1.991976,-8.51857,8.749257,-0.487,-2.324,-8.201,8.55
1561092744,-0.708684,-2.504335,-10.089166,10.419462,-0.508,-2.35,-8.638,8.979
1559775541,-1.115698,-3.682282,-10.596737,11.273634,-0.597,-2.616,-9.285,9.682
1559811791,-0.818817,-4.218584,-9.835381,10.733202,-0.63,-3.099,-9.76,10.294
1560215399,-0.622492,-3.543418,-8.576031,9.300087,-0.816,-3.487,-9.774,10.432
1559685854,-0.885855,-3.490746,-8.853758,9.558194,-0.861,-3.734,-9.465,10.216
1560671111,-0.579397,-3.854665,-8.729259,9.560027,-0.727,-3.777,-8.999,9.788
1559585105,-0.158017,-3.433285,-9.279925,9.89593,-0.561,-3.581,-8.86,9.579
1559707665,-1.086968,-3.701436,-9.662998,10.404598,-0.678,-3.62,-9.131,9.855
1559596953,-1.47004,-3.485958,-9.064447,9.822277,-0.824,-3.619,-9.184,9.921
1560743221,-0.761356,-2.834735,-8.643068,9.12787,-0.869,-3.364,-9.163,9.813
1560233379,0.3304,-3.145981,-9.160215,9.691022,-0.747,-3.292,-9.133,9.761
1561863242,-0.976834,-3.89776,-9.945514,10.726602,-0.719,-3.341,-9.203,9.842
1561458344,-1.398214,-4.13718,-10.156203,11.055303,-0.702,-3.504,-9.476,10.15
1560082691,-0.713472,-2.145205,-11.128249,11.355565,-0.69,-3.332,-10.098,10.707
1560312909,-0.746991,-2.619257,-10.103531,10.464217,-0.959,-3.2,-10.333,10.9
1560402529,-0.775721,-2.868254,-8.212111,8.733121,-0.909,-2.942,-9.9,10.402
1559711117,-1.091756,-2.58095,-7.038953,7.576285,-0.832,-2.553,-9.121,9.532
1559387064,-0.335188,-2.212242,-8.652645,8.937261,-0.737,-2.57,-8.502,8.928
1560877668,-0.885855,-2.030283,-11.674128,11.882425,-0.772,-2.423,-8.894,9.282
1560883068,-1.695095,-2.815581,-13.421895,13.818397,-1.002,-2.41,-10.197,10.554
1559317375,-1.781286,-4.127604,-11.722012,12.554506,-1.174,-2.796,-11.368,11.798
1560799679,-1.149217,-3.481169,-7.685388,8.514953,-1.378,-3.114,-11.126,11.693
1561601425,0.047884,-2.710236,-5.717354,6.327386,-1.144,-3.284,-9.637,10.304
1561596126,0.852336,-1.94888,-6.349423,6.696251,-0.508,-3.067,-7.869,8.523
1560173448,-0.220267,-2.255338,-8.939949,9.222676,-0.117,-2.599,-7.173,7.69
1559526030,-1.13964,-3.380613,-9.844957,10.471414,-0.115,-2.574,-7.713,8.179
1561394863,-1.465251,-3.031059,-9.337387,9.925779,-0.493,-2.654,-8.618,9.079
1560219687,-1.211466,-3.026271,-9.883265,10.406963,-1.009,-2.923,-9.501,10.007
1560794946,-0.392649,-3.768473,-9.979033,10.674112,-1.052,-3.302,-9.761,10.37
1561764722,-0.617704,-4.01747,-10.242394,11.01945,-0.922,-3.461,-9.861,10.507
1560749894,-0.92895,-4.247314,-9.940725,10.849915,-0.788,-3.765,-10.011,10.738
1561574750,-0.521936,-2.920926,-9.466674,9.920793,-0.615,-3.739,-9.907,10.616
1561279967,-0.842759,-2.245761,-9.691729,9.984152,-0.728,-3.358,-9.835,10.444
